Evaporator Temperature,Compressor Flow,Condensing Temperature,Cold Water,Tower Water,COP
-2.79902,544.625,30,33.9894,163.24,5.11815
-1.18082,590.983,30,38.9432,185.069,5.45111
-1.52688,584.58,30,38.0779,181.363,5.37699
-4.946,528.943,30,30.685,149.485,4.72462
-4.05113,558.744,30,33.4204,161.841,4.88253
-1.59576,568.903,30,36.9713,176.171,5.36244
-4.47165,595.877,30,35.1337,170.615,4.80729
-2.63325,563.762,30,35.3812,169.74,5.15072
1.2406,522.511,30,37.3096,174.581,6.02028
1.89654,562.926,30,41.0704,191.385,6.19155
-2.78337,595.749,30,37.1996,178.639,5.12121
-2.18613,571.62,30,36.4188,174.207,5.24027
-2.13886,589.797,30,37.6367,179.977,5.24988
-2.61476,541.13,30,33.982,163.007,5.15437
-4.86504,532.251,30,30.9627,150.756,4.73857
-4.13109,548.471,30,32.7167,158.517,4.86807
-2.40071,558.569,30,35.3312,169.242,5.19698
1.46994,546.451,30,39.3143,183.695,6.07926
-1.62013,513.986,30,33.3752,159.061,5.3573
-3.07602,593.213,30,36.6766,176.467,5.06447
-1.89848,559.553,30,35.9963,171.863,5.29922
-1.85597,561.741,30,36.1887,172.734,5.30803
-4.49993,575.56,30,33.903,164.67,4.80229
1.404,554.666,30,39.819,186.131,6.0622
0.485675,521.118,30,36.2951,170.65,5.83269
-4.6074,531.043,30,31.1661,151.485,4.78339
0.865743,502.997,30,35.4755,166.393,5.9259
0.770288,554.607,30,38.9924,183,5.90226
-4.96977,555.445,30,32.1962,156.872,4.72054
-4.85147,539.806,30,31.4168,152.953,4.74091
0.747594,568.975,30,39.9726,187.627,5.89666
-2.26013,504.818,30,32.0828,153.54,5.22527
-1.65311,534.895,30,34.6945,165.384,5.35037
-0.332449,547.363,30,37.1032,175.364,5.64006
-0.910355,506.537,30,33.6814,159.784,5.51021
-4.62381,553.701,30,32.4776,157.877,4.78052
-1.4784,548.172,30,35.7644,170.291,5.38728
-0.968052,529.457,30,35.1377,166.755,5.49751
-4.91818,586.961,30,34.0832,166.009,4.7294
0.204825,528.582,30,36.4745,171.8,5.76535
-2.64854,590.133,30,37.0171,177.605,5.1477
0.483512,585.19,30,40.7547,191.62,5.83216
-4.13581,532.923,30,31.7841,154.004,4.86722
0.548966,592.193,30,41.3318,194.252,5.84804
1.10451,556.946,30,39.5906,185.414,5.98573
-0.382007,514.223,30,34.7994,164.528,5.62872
-0.598282,576.998,30,38.7677,183.544,5.57971
1.23047,559.885,30,39.9649,187.018,6.0177
-3.25203,586.502,30,36.0462,173.635,5.03083
-3.34854,573.317,30,35.1208,169.285,5.01253
1.96832,546.103,30,39.9368,186.019,6.21079
-2.4562,573.395,30,36.2012,173.472,5.18588
-2.54067,580.539,30,36.5481,175.231,5.16906
0.722555,504.692,30,35.4273,166.318,5.8905
-3.17179,573.618,30,35.3503,170.193,5.04612
-2.46723,510.089,30,32.1925,154.274,5.18368
-4.35559,514.879,30,30.4785,147.894,4.82786
-0.102035,594.021,30,40.5752,191.491,5.69324
-0.518114,561.132,30,37.8024,178.882,5.5978
-1.80886,517.338,30,33.3809,159.283,5.31781
-1.5766,589.11,30,38.3091,182.523,5.36648
-2.59192,508.88,30,31.9814,153.388,5.1589
-2.12825,512.975,30,32.7462,156.58,5.25204
-3.54469,528.701,30,32.1728,155.277,4.97568
-1.03725,576.015,30,38.1394,181.081,5.48235
-3.85239,579.788,30,34.9146,168.853,4.91874
-2.63484,558.773,30,35.0662,168.23,5.15041
-2.9573,543.977,30,33.7678,162.345,5.08736
-1.30181,575.863,30,37.7937,179.747,5.42501
-0.672388,570.328,30,38.2251,181.062,5.56308
-3.26015,574.193,30,35.28,169.953,5.02928
-1.68949,543.717,30,35.2237,167.946,5.34273
0.680465,577.567,30,40.4864,190.12,5.88015
-3.2959,578.727,30,35.5155,171.128,5.0225
0.422822,549.527,30,38.1943,179.651,5.8175
-4.17316,594.947,30,35.4381,171.751,4.8605
-3.50631,557.833,30,33.9898,164.005,4.98286
0.928698,550.051,30,38.8747,182.264,5.94158
-0.571813,505.769,30,34.0119,161,5.58567
1.02699,572.844,30,40.617,190.314,5.9662
-2.58936,593.134,30,37.2797,178.796,5.1594
-2.58245,550.147,30,34.5859,165.869,5.16077
-3.88561,538.415,30,32.3865,156.662,4.91266
-3.74878,519.056,30,31.3676,151.595,4.9378
0.789756,539.649,30,37.9651,178.157,5.90707
-4.96583,551.709,30,31.984,155.834,4.72121
-3.8422,578.864,30,34.871,168.631,4.92061
-2.16793,570.879,30,36.3939,174.067,5.24397
-1.38776,509.716,30,33.3565,158.732,5.40659
0.632337,536.809,30,37.5696,176.477,5.86837
-1.52247,534.932,30,34.8491,165.98,5.37793
1.63506,551.843,30,39.9181,186.322,6.12232
-1.51395,518.346,30,33.7783,160.871,5.37973
-3.84358,516.514,30,31.1136,150.462,4.92036
-0.501828,554.799,30,37.396,176.94,5.60148
-0.535976,582.906,30,39.2459,185.734,5.59376
-4.12474,500.348,30,29.8525,144.634,4.86922
-4.17154,583.682,30,34.7691,168.507,4.86079
-0.391373,562.796,30,38.0747,180.024,5.62659
-1.35816,575.572,30,37.7035,179.383,5.41292
0.303251,502.1,30,34.7602,163.623,5.7888
-2.62422,558.198,30,35.0427,168.105,5.15251
1.21338,547.076,30,39.0286,182.656,6.01334
-2.76585,527.051,30,32.9295,158.115,5.12464
-3.81361,538.978,30,32.4999,157.135,4.92586
0.83674,587.566,30,41.4003,194.219,5.9187
1.66237,563.364,30,40.788,190.35,6.12949
-0.42558,524.463,30,35.441,167.608,5.61879
1.42262,568.951,30,40.8695,191.019,6.06701
-0.9421,556.314,30,36.9521,175.336,5.50322
-4.29503,526.224,30,31.2146,151.405,4.83866
1.58814,574.006,30,41.4574,193.564,6.11003
0.970154,521.519,30,36.9086,173.001,5.95194
1.63345,520.23,30,37.6294,175.641,6.1219
1.02234,593.844,30,42.0995,197.266,5.96503
-0.476712,543.341,30,36.6543,173.403,5.60717
0.463375,543.844,30,37.85,177.986,5.82729
-2.9338,548.005,30,34.0449,163.652,5.09192
0.361741,586.477,30,40.6802,191.418,5.80281
-2.65624,511.901,30,32.1015,154.029,5.14619
-3.94573,550.423,30,33.0411,159.892,4.90168
-3.85569,537.672,30,32.3747,156.574,4.91814
-4.80935,565.29,30,32.9475,160.36,4.7482
-0.67592,545.339,30,36.5459,173.112,5.56228
-3.36492,500.648,30,30.6521,147.762,5.00944
-2.85571,514.5,30,32.0479,153.973,5.10709
-2.81789,589.41,30,36.7609,176.573,5.11447
0.71626,583.656,30,40.9616,192.308,5.88895
0.107682,596.365,30,41.0196,193.328,5.74236
1.18336,542.962,30,38.6969,181.138,6.00571
-0.581241,532.237,30,35.7805,169.383,5.58355
-4.22702,519.847,30,30.908,149.85,4.85083
-3.3221,567.77,30,34.8122,167.768,5.01753
-0.344792,585.013,30,39.639,187.364,5.63723
1.77185,548.092,30,39.825,185.728,6.15837
0.34277,555.986,30,38.541,181.375,5.79826
1.33706,509.611,30,36.5041,170.708,6.04497
1.54156,578.917,30,41.7482,194.979,6.09787
-3.49891,542.708,30,33.0765,159.59,4.98424
1.81332,582.426,30,42.3774,197.579,6.16938
-2.87536,558.597,30,34.7716,167.08,5.10326
-1.58465,524.056,30,34.0696,162.333,5.36478
-1.06086,538.298,30,35.614,169.117,5.47719
0.336019,593.298,30,41.1184,193.512,5.79665
-2.32208,576.912,30,36.5882,175.173,5.21278
-4.47913,503.044,30,29.6526,144.005,4.80596
-3.32076,514.165,30,31.5269,151.934,5.01779
-2.73828,594.257,30,37.163,178.411,5.13005
-2.98468,515.96,30,31.999,153.868,5.08207
0.549743,567.675,30,39.6216,186.214,5.84823
0.574031,551.571,30,38.5285,181.049,5.85414
-3.9124,525.29,30,31.5682,152.73,4.90776
0.339168,543.419,30,37.6654,177.258,5.7974
1.49102,587.761,30,42.3156,197.692,6.08473
1.01755,522.227,30,37.0165,173.454,5.96382
-4.19437,528.119,30,31.4348,152.37,4.85669
-2.40661,502.714,30,31.7919,152.294,5.1958
-0.429012,520.624,30,35.1775,166.366,5.61801
-0.327662,547.476,30,37.1167,175.422,5.64115
-3.93863,569.178,30,34.1752,165.372,4.90298
-0.250989,504.776,30,34.3091,162.073,5.65876
-4.79499,555.436,30,32.3891,157.627,4.75069
-1.00332,529.083,30,35.0716,166.479,5.48978
-0.282341,515.442,30,34.9976,165.359,5.65155
-2.59322,536.328,30,33.7049,161.655,5.15864
-2.7359,508.196,30,31.7836,152.583,5.13052
-3.29134,521.313,30,31.9971,154.17,5.02336
-4.44255,580.082,30,34.2365,166.226,4.81243
-1.39637,561.118,30,36.7097,174.699,5.40475
1.994,560.402,30,41.017,191.019,6.21769
-3.02,504.997,30,31.2817,150.454,5.07525
0.000996476,578.848,30,39.6741,187.115,5.71728
1.75592,536.565,30,38.9672,181.745,6.15416
-0.538695,579.412,30,39.0071,184.607,5.59314
-2.15544,565.521,30,36.0674,172.492,5.24651
-2.22615,509.05,30,32.3887,154.97,5.23215
1.7921,505.656,30,36.766,171.44,6.16374
-0.961511,597.7,30,39.6754,188.282,5.49895
0.0574253,580.243,30,39.8442,187.849,5.73052
-2.75012,519.57,30,32.4794,155.938,5.12772
-0.210106,592.391,30,40.3189,190.413,5.66819
-4.88929,529.176,30,30.7582,149.785,4.73438
-2.24929,575.268,30,36.5735,175.019,5.22747
0.498437,587.649,30,40.9462,192.502,5.83578
-2.90255,590.391,30,36.7169,176.459,5.09798
-1.3676,558.822,30,36.5947,174.119,5.4109
-1.11547,596.058,30,39.3635,186.988,5.46529
-0.449834,581.544,30,39.2666,185.729,5.61328
1.98155,502.358,30,36.7537,171.178,6.21434
-4.82788,572.179,30,33.3278,162.231,4.74499
-2.04471,569.123,30,36.4326,174.112,5.26912
0.94305,529.742,30,37.4571,175.602,5.94516
-2.79103,582.688,30,36.3747,174.687,5.11971
-2.69063,502.484,30,31.4744,151.054,5.13941
-4.23144,502.214,30,29.8551,144.749,4.85003
-0.264457,563.548,30,38.2867,180.878,5.65566
-3.78022,569.534,30,34.3813,166.195,4.932
-0.789378,502.7,30,33.5614,159.091,5.53698
-2.25165,537.006,30,34.1382,163.368,5.22699
0.392877,574.368,30,39.8813,187.622,5.81029
-0.105003,537.637,30,36.7202,173.301,5.69255
-4.19073,531.075,30,31.6147,153.239,4.85734
-2.04898,570.74,30,36.5309,174.587,5.26824
1.29324,580.865,30,41.5482,194.35,6.03373
1.66784,554.91,30,40.1831,187.52,6.13093
-1.93953,560.364,30,35.9988,171.921,5.29074
-1.44073,542.651,30,35.4489,168.747,5.39529
-1.86129,594.912,30,38.3188,182.908,5.30692
1.35671,551.152,30,39.5052,184.719,6.05002
0.725438,572.821,30,40.2134,188.784,5.8912
-1.64531,538.736,30,34.9528,166.607,5.35201
-3.51716,527.646,30,32.1387,155.084,4.98083
1.38578,531.478,30,38.1315,178.263,6.0575
-1.19186,534.848,30,35.2312,167.441,5.44872
-2.91006,572.454,30,35.5924,171.063,5.09652
-4.44965,529.009,30,31.2146,151.561,4.81117
-3.31379,517.477,30,31.7374,152.942,5.01911
-1.78648,592.222,30,38.2414,182.45,5.32247
-0.0406594,560.232,30,38.3452,180.895,5.70754
-1.4224,524.689,30,34.2966,163.242,5.3992
-1.00692,537.855,30,35.6488,169.223,5.48899
-4.14787,545.141,30,32.4995,157.482,4.86505
-4.56752,572.934,30,33.6705,163.614,4.79039
0.28688,500.41,30,34.6244,163.001,5.78489
-2.53309,538.321,30,33.8988,162.521,5.17056
-0.571307,521.731,30,35.0859,166.084,5.58578
-4.73576,556.367,30,32.5092,158.149,4.76097
-4.7387,511.026,30,29.8569,145.249,4.76046
-3.95789,534.329,30,32.0617,155.165,4.89947
1.22417,566.127,30,40.4021,189.071,6.01609
1.17171,576.947,30,41.1033,192.416,6.00275
1.0492,537.087,30,38.1095,178.54,5.97178
-4.34419,577.313,30,34.1877,165.88,4.82989
-3.65728,561.901,30,34.0626,164.52,4.95472
-1.28738,508.148,30,33.3657,158.673,5.42811
-1.02004,559.184,30,37.0462,175.871,5.48611
-0.996294,528.824,30,35.0626,166.429,5.49132
0.357442,541.687,30,37.5681,176.779,5.80178
1.00075,521.547,30,36.9478,173.151,5.95961
0.0164356,528.332,30,36.2303,170.856,5.7209
0.195463,520.85,30,35.9298,169.245,5.76313
1.99677,589.637,30,43.1607,200.999,6.21844
-3.53506,538.184,30,32.7606,158.104,4.97748
-2.5619,582.162,30,36.624,175.62,5.16485
-3.12671,543.793,30,33.5635,161.542,5.05474
-4.16882,586.338,30,34.9305,169.286,4.86128
-4.50385,599.528,30,35.3102,171.509,4.8016
-4.8552,574.174,30,33.4128,162.675,4.74027
1.59259,552.348,30,39.8989,186.282,6.11119
-4.97111,518.787,30,30.0699,146.513,4.72031
-1.22614,549.952,30,36.1846,172.01,5.44131
-1.31538,509.386,30,33.4157,158.939,5.42209
-2.17351,527.158,30,33.6003,160.712,5.24283
-0.341914,592.913,30,40.1781,189.909,5.63789
-0.636641,596.926,30,40.0554,189.688,5.57109
-4.58416,569.44,30,33.4461,162.542,4.78747
0.620262,591.117,30,41.354,194.269,5.86542
-2.53091,593.992,30,37.4073,179.339,5.171
-0.626612,586.864,30,39.3934,186.54,5.57334
-3.69917,529.224,30,32.0361,154.775,4.94696
1.65373,552.682,30,40.0032,186.698,6.12722
-0.16189,560.796,30,38.2297,180.491,5.67934
1.68666,555.967,30,40.2846,187.971,6.13588
-0.905756,508.455,30,33.8141,160.409,5.51122
-0.827101,520.651,30,34.7162,164.605,5.52861
-1.11912,543.618,30,35.896,170.52,5.4645
-2.19137,522.817,30,33.3037,159.311,5.2392
-2.62388,563.647,30,35.3851,169.748,5.15257
-3.65524,559.782,30,33.9365,163.909,4.9551
-3.36267,539.167,30,33.013,159.14,5.00986
-1.56727,522.385,30,33.9807,161.891,5.36845
0.380924,598.505,30,41.5409,195.444,5.80742
1.80923,541.995,30,39.4303,183.844,6.16829
-4.64332,576.318,30,33.7817,164.237,4.7771
1.22766,502.148,30,35.8403,167.719,6.01698
-0.443099,513.139,30,34.6555,163.912,5.61481
-2.47134,537.577,30,33.9225,162.569,5.18286
-2.75251,520.688,30,32.5466,156.263,5.12726
-4.70135,520.13,30,30.4277,147.989,4.76697
-3.01275,519.986,30,32.2181,154.951,5.07665
-4.70983,581.357,30,33.9996,165.371,4.76549
-0.947144,507.351,30,33.6942,159.883,5.50211
-2.49514,569.806,30,35.9274,172.204,5.17811
-3.64847,552.892,30,33.5266,161.922,4.95636
-4.3289,564.198,30,33.4285,162.179,4.83262
0.0947012,564.972,30,38.8436,183.088,5.7393
1.41698,566.028,30,40.652,190.009,6.06555
-2.86335,520.55,30,32.4164,155.751,5.1056
-1.21946,572.964,30,37.7072,179.24,5.44275
-1.24149,515.118,30,33.8753,161.048,5.438
-2.86814,509.956,30,31.7515,152.561,5.10467
-4.76318,532.386,30,31.0788,151.218,4.75621
0.0427553,550.304,30,37.77,178.087,5.72708
1.43596,563.799,30,40.5172,189.356,6.07046
-4.92083,587.803,30,34.129,166.235,4.72895
0.502671,592.218,30,41.2703,194.021,5.8368
0.249484,579.453,30,40.044,188.559,5.77597
-0.40485,557.575,30,37.7045,178.289,5.62351
-0.694192,568.433,30,38.0704,180.354,5.5582
-3.05228,580.711,30,35.9325,172.86,5.06903
-1.19403,563.865,30,37.1399,176.514,5.44825
0.496137,536.153,30,37.3552,175.622,5.83522
-1.25908,569.94,30,37.4585,178.104,5.4342
-4.24958,525.311,30,31.2088,151.331,4.84679
1.4396,595.422,30,42.7948,199.996,6.0714
-4.46551,503.636,30,29.7014,144.229,4.80837
-1.43699,587.146,30,38.3603,182.602,5.39609
0.440931,523.391,30,36.3996,171.19,5.82187
0.481753,587.97,30,40.946,192.522,5.83174
1.01364,505.126,30,35.7997,167.757,5.96284
-2.56683,590.194,30,37.1231,178.019,5.16387
-3.29285,526.922,30,32.3397,155.823,5.02308
0.641347,552.772,30,38.6983,181.769,5.87057
-3.65905,581.808,30,35.2673,170.341,4.9544
-2.38472,516.335,30,32.6774,156.513,5.20019
-4.78842,548.827,30,32.0109,155.779,4.75183
-0.677452,577.337,30,38.6883,183.262,5.56194
1.65728,562.876,30,40.7458,190.159,6.12815
-1.38568,599.239,30,39.2177,186.621,5.40704
-1.27636,509.765,30,33.4842,159.225,5.43048
1.0601,515.907,30,36.6198,171.549,5.97452
-1.29641,572.515,30,37.5808,178.728,5.42617
0.211801,508.828,30,35.1195,165.411,5.76701
-0.185157,542.95,30,36.9845,174.638,5.67396
0.617125,544.055,30,38.0576,178.787,5.86465
-0.143503,538.863,30,36.7569,173.517,5.6836
-4.72304,597.792,30,34.9449,169.984,4.76319
-0.842067,578.649,30,38.5641,182.867,5.52529
-1.9312,547.097,30,35.1564,167.889,5.29246
-0.979516,507.976,30,33.6992,159.94,5.495
1.99,582.78,30,42.6493,198.626,6.21662
-2.28651,578.197,30,36.7136,175.733,5.21994
-4.04622,581.961,30,34.8149,168.588,4.88341
-2.21621,599.422,30,38.1515,182.531,5.23416
-2.69824,535.718,30,33.5475,161.011,5.13791
-0.988083,543.047,30,36.0156,170.943,5.49312
0.976257,589.319,30,41.7153,195.523,5.95347
-1.09255,503.018,30,33.2446,157.898,5.47028
-2.21296,574.967,30,36.599,175.1,5.23482
-4.8205,504.204,30,29.3759,142.987,4.74627
-3.59806,599.711,30,36.4279,175.875,4.96573
-3.53299,518.015,30,31.5351,152.187,4.97787
-2.2919,556.75,30,35.3454,169.189,5.21886
1.55054,513.142,30,37.0157,172.867,6.10021
1.50642,577.416,30,41.5919,194.292,6.08873
0.718891,509.197,30,35.7392,167.787,5.88959
1.84883,592.005,30,43.1245,201.017,6.17882
-3.27575,524.549,30,32.2127,155.193,5.02632
-3.33439,529.286,30,32.439,156.344,5.01521
-4.92561,513.171,30,29.7909,145.109,4.72813
-2.41744,545.771,30,34.5022,165.289,5.19363
-2.7772,522.794,30,32.651,156.79,5.12242
-2.52765,560.874,30,35.3255,169.355,5.17165
-3.44746,553.409,30,33.7877,162.966,4.99389
1.30276,532.459,30,38.0977,178.199,6.03617
-2.96498,544.604,30,33.7979,162.498,5.08588
-2.87119,579.804,30,36.0968,173.443,5.10408
-0.426822,586.398,30,39.6247,187.395,5.61851
-2.29619,501.488,30,31.8325,152.378,5.21799
-3.68554,504.229,30,30.5372,147.52,4.94949
0.166607,537.709,30,37.0573,174.588,5.75629
-3.05656,549.712,30,34.0094,163.613,5.06821
1.4422,503.795,30,36.2124,169.231,6.07207
-2.4813,547.969,30,34.5667,165.667,5.18087
-0.708404,516.535,30,34.5782,163.825,5.55502
-1.28167,505.392,30,33.1911,157.837,5.42934
-2.63978,577.674,30,36.2463,173.897,5.14943
0.139552,535.916,30,36.9007,173.88,5.74989
0.0892269,516.659,30,35.5154,167.407,5.73801
0.772577,541.209,30,38.0534,178.59,5.90282
0.715724,558.411,30,39.1892,183.988,5.88881
-4.86162,556.389,30,32.3707,157.608,4.73916
-1.70411,554.114,30,35.8797,171.09,5.33967
1.11172,549.565,30,39.0753,182.992,5.98755
1.3007,552.807,30,39.551,184.999,6.03564
-1.02312,516.158,30,34.1922,162.326,5.48544
-4.94844,583.616,30,33.8538,164.925,4.7242
-1.04357,599.164,30,39.6638,188.326,5.48097
-4.00293,537.432,30,32.1985,155.874,4.89127
1.45712,553.144,30,39.7791,185.882,6.07593
1.55456,516.483,30,37.2617,174.011,6.10126
-0.865986,580.601,30,38.6633,183.366,5.52
-3.74548,565.919,30,34.2035,165.297,4.93841
-1.86655,547.829,30,35.2799,168.408,5.30583
-1.06428,571.081,30,37.7786,179.399,5.47645
-0.746133,564.076,30,37.7133,178.722,5.5466
-2.80828,555.505,30,34.6576,166.459,5.11634
0.437566,508.11,30,35.3329,166.176,5.82106
-1.88951,500.99,30,32.2386,153.913,5.30108
-0.456889,518.189,30,34.9806,165.464,5.61167
1.19888,598.779,30,42.6968,199.842,6.00965
-0.534194,597.127,30,40.2058,190.274,5.59416
-1.5808,575.408,30,37.4129,178.258,5.36559
-2.98769,536.934,30,33.2964,160.11,5.08149
-2.78483,522.454,30,32.6214,156.655,5.12093
-1.69135,534.97,30,34.655,165.236,5.34234
0.238522,524.619,30,36.2414,170.666,5.77336
-4.60229,577.429,30,33.8944,164.74,4.78429
-4.40617,542.814,30,32.0768,155.702,4.81888
-2.26772,524.308,30,33.3129,159.435,5.22374
-1.50865,535.934,30,34.9305,166.353,5.38086
-1.51745,523.36,30,34.101,162.411,5.37899
-1.07368,594.217,30,39.2967,186.62,5.47439
-2.99889,531.642,30,32.9557,158.484,5.07932
-4.93484,588.381,30,34.1462,166.334,4.72654
-4.83286,563.697,30,32.8282,159.804,4.74413
-4.91965,521.53,30,30.2823,147.497,4.72915
0.861302,559.242,30,39.4365,184.977,5.9248
-0.545905,517.484,30,34.8297,164.844,5.59152
-1.9173,521.652,30,33.5369,160.141,5.29533
1.75494,535.739,30,38.9059,181.46,6.1539
0.466558,503.768,30,35.0646,164.884,5.82806
-4.76725,562.554,30,32.8353,159.769,4.7555
1.88181,550.658,30,40.156,187.141,6.18762
-2.84438,552.964,30,34.457,165.535,5.1093
-2.24062,558.274,30,35.5034,169.889,5.22922
-4.18541,528.929,30,31.4926,152.641,4.85829
-0.578486,564.534,30,37.9552,179.675,5.58417
-4.31522,596.342,30,35.3495,171.484,4.83506
-2.34602,540.136,30,34.2283,163.9,5.20796
-3.99276,504.048,30,30.2089,146.232,4.89312
-3.49021,505.379,30,30.8105,148.648,4.98587
-2.54457,580.755,30,36.5568,175.278,5.16828
0.151586,574.919,30,39.6021,186.595,5.75273
-1.23403,508.468,30,33.4463,159.001,5.43961
0.486649,544.446,30,37.9211,178.294,5.83292
-2.93578,529.369,30,32.8849,158.078,5.09153
-0.734694,581.569,30,38.8977,184.321,5.54915
-1.63283,549.43,30,35.6615,169.971,5.35463
0.200134,591.136,30,40.7847,192.108,5.76424
0.565537,511.857,30,35.7443,167.974,5.85207
-4.61928,579.836,30,34.0158,165.349,4.78131
-1.89424,588.227,30,37.8463,180.691,5.3001
-2.15414,529.209,30,33.7531,161.422,5.24677
-1.72824,549.675,30,35.5635,169.609,5.33462
-0.199945,562.095,30,38.2699,180.724,5.67054
-0.810441,541.345,30,36.116,171.224,5.5323
-3.07685,512.045,30,31.6574,152.318,5.06431
1.39441,533.918,30,38.3174,179.122,6.05973
-0.798455,582.395,30,38.8703,184.267,5.53496
1.2018,513.811,30,36.6415,171.497,6.01039
-1.14647,568.621,30,37.5128,178.232,5.45856
-3.66103,506.134,30,30.6781,148.177,4.95403
0.432794,572.622,30,39.8127,187.251,5.81991
1.34161,507.103,30,36.3299,169.888,6.04614
-0.86109,537.419,30,35.7936,169.751,5.52108
0.731785,581.98,30,40.865,191.835,5.89277
-1.39662,589.813,30,38.5867,183.631,5.4047
0.712682,540.119,30,37.9017,177.946,5.88807
1.65082,546.768,30,39.5714,184.686,6.12645
-4.50925,502.903,30,29.6138,143.846,4.80065
-4.23489,594.93,30,35.3626,171.456,4.84942
-4.53437,578.154,30,34.0158,165.255,4.79622
1.44978,556.802,30,40.0325,187.075,6.07403
-1.39172,545.383,30,35.6859,169.821,5.40574
-0.913793,578.92,30,38.49,182.6,5.50945
0.315663,536.344,30,37.1462,174.84,5.79177
-3.3838,598.722,30,36.6333,176.617,5.00587
-1.34726,570.688,30,37.3972,177.914,5.41526
1.51791,544.879,30,39.263,183.4,6.09171
-2.3859,577.858,30,36.5695,175.156,5.19995
-4.21344,525.378,30,31.2513,151.5,4.85326
1.73537,595.839,30,43.2426,201.712,6.14872
-2.75454,543.491,30,33.9696,163.097,5.12686
-2.67586,534.916,30,33.5226,160.868,5.14232
-2.5206,542.124,30,34.1527,163.725,5.17305
0.777606,526.307,30,37.0117,173.696,5.90407
-0.552673,590.095,30,39.7079,187.94,5.58999
-4.61177,560.702,30,32.9018,159.926,4.78263
-2.06322,523.854,30,33.5138,160.183,5.26533
-0.151505,565.504,30,38.5639,182.056,5.68175
-4.3179,530.138,30,31.4223,152.435,4.83458
1.0348,579.318,30,41.0865,192.505,5.96816
-2.92395,522.939,30,32.4985,156.208,5.09383
-1.41273,508.074,30,33.2213,158.114,5.40126
0.295396,532.503,30,36.8554,173.494,5.78693
0.662082,593.66,30,41.5893,195.322,5.87565
-3.51936,547.922,30,33.3712,161.033,4.98042
-3.88437,527.995,30,31.761,153.635,4.91289
0.830728,543.222,30,38.2682,179.532,5.91721
-2.94036,514.303,30,31.9441,153.56,5.09064
-2.14182,557.203,30,35.5533,170.018,5.24928
-1.83471,550.54,30,35.4924,169.387,5.31244
-4.89037,583.387,30,33.908,165.124,4.73419
-1.72331,508.76,30,32.9218,157.005,5.33565
-1.5925,585.177,30,38.0331,181.227,5.36312
-0.492044,561.805,30,37.8806,179.222,5.6037
-0.586395,534.071,30,35.8977,169.943,5.58238
-0.454962,534.611,30,36.0915,170.716,5.61211
-0.88671,588.958,30,39.1927,185.902,5.51542
-2.36577,562.055,30,35.5935,170.459,5.20399
1.82434,579.716,30,42.1954,196.717,6.17231
-4.14931,523.892,30,31.2311,151.338,4.86479
0.442228,529.495,30,36.8257,173.192,5.82219
-4.80199,587.897,30,34.2738,166.807,4.74947
1.69662,539.827,30,39.1279,182.563,6.1385
1.00968,585.443,30,41.4866,194.41,5.96185
-2.30933,508.96,30,32.2925,154.593,5.21534
-4.96317,513.551,30,29.7746,145.067,4.72167
-0.824915,527.627,30,35.1839,166.82,5.52909
-4.78552,525.116,30,30.631,149.061,4.75233
-2.66661,579.912,30,36.3538,174.444,5.14414
-3.89955,504.623,30,30.3395,146.773,4.91011
-4.29918,501.786,30,29.7608,144.357,4.83792
-0.803604,520.808,30,34.7538,164.758,5.53382
1.88652,579.002,30,42.2294,196.799,6.18888
-4.13985,545.685,30,32.5408,157.674,4.86649
-4.78718,578.398,30,33.7371,164.179,4.75204
-1.74725,587.245,30,37.97,181.108,5.33065
-1.91684,568.722,30,36.5636,174.593,5.29543
1.44711,597.828,30,42.9784,200.844,6.07334
-1.71268,561.662,30,36.358,173.38,5.33788
-4.1768,571.475,30,34.0358,164.959,4.85984
-0.540468,525.234,30,35.3577,167.337,5.59274
-2.87231,533.826,30,33.2331,159.684,5.10386
-0.0920435,577.233,30,39.4415,186.129,5.69556
-0.89887,564.478,30,37.5485,178.116,5.51274
-2.6516,563.504,30,35.3431,169.577,5.1471
1.064,522.275,30,37.0766,173.685,5.97551
0.626241,505.095,30,35.343,166.024,5.86688
-3.53094,526.572,30,32.0582,154.71,4.97825
-0.889397,587.263,30,39.0765,185.353,5.51483
-1.23949,556.547,30,36.6022,174.01,5.43843
-0.348265,587.458,30,39.8001,188.129,5.63644
-2.1841,528.684,30,33.6856,161.131,5.24068
-4.66361,570.637,30,33.4254,162.528,4.77356
1.34442,519.835,30,37.2455,174.166,6.04686
-4.99246,580.858,30,33.6431,163.947,4.71664
-2.55216,574.235,30,36.1371,173.274,5.16678
1.87332,563.531,30,41.0833,191.473,6.18535
-2.27952,563.438,30,35.7849,171.279,5.22136
-1.74438,530.349,30,34.2946,163.574,5.33125
-4.26078,553.059,30,32.8448,159.275,4.84478
-4.89698,559.461,30,32.51,158.324,4.73306
-1.12084,520.737,30,34.3832,163.335,5.46413
-0.637834,514.948,30,34.5531,163.632,5.57082
-1.0001,597.571,30,39.6158,188.046,5.49048
-1.46363,547.173,30,35.7169,170.048,5.39042
-4.71895,557.506,30,32.5945,158.546,4.7639
-4.47309,555.622,30,32.7586,159.083,4.80703
-3.90066,551.463,30,33.1543,160.392,4.90991
-0.435177,532.104,30,35.9459,170.006,5.61661
-1.05607,595.525,30,39.4064,187.12,5.47824
1.95707,554.458,30,40.5329,188.809,6.20777
