Evaporator Temperature,Compressor Flow,Cold Water,Tower Water,COP
-1.45589,539.25,32.4574,165.03,3.81837
0.0733437,530.536,33.605,169.075,4.01192
-2.09327,562.074,33.1141,169.116,3.74193
-3.79158,555.766,30.9116,159.763,3.54936
-2.04934,598.207,35.295,180.199,3.74713
-0.770874,592.371,36.4816,184.614,3.90324
-4.06217,517.232,28.504,147.603,3.52008
-2.63075,504.089,29.1641,149.504,3.67929
-3.1159,539.1,30.6814,157.819,3.62412
-2.50352,573.881,33.345,170.784,3.69397
-1.04477,520.919,31.7889,161.171,3.86896
-4.95527,517.832,27.6774,144.237,3.42599
1.4726,509.205,33.7807,168.35,4.20276
-3.00466,503.418,28.7589,147.814,3.63666
-2.07748,556.689,32.8143,167.566,3.7438
-3.56359,565.891,31.72,163.677,3.57432
-3.48495,503.791,28.3148,146.025,3.58299
0.62426,505.097,32.5832,163.319,4.08541
1.7636,524.526,35.1316,174.739,4.24424
-2.40713,538.301,31.3796,160.61,3.70516
0.634651,577.308,37.2542,186.719,4.08681
-0.494382,531.151,33.0144,166.751,3.93832
0.178876,580.115,36.8743,185.39,4.02584
-4.47899,502.126,27.2799,141.683,3.47569
0.768249,556.481,36.0693,180.616,4.10496
-2.76525,561.113,32.3159,165.817,3.66387
1.65853,508.689,33.9535,168.999,4.22919
-4.76231,572.234,30.7884,160.229,3.44599
1.15163,584.079,38.3403,191.489,4.15774
-3.42045,524.287,29.5314,152.23,3.59013
0.40432,532.88,34.126,171.308,4.05582
-2.02153,563.927,33.3036,169.999,3.75042
-0.775783,532.758,32.8049,166.014,3.90262
-4.89271,588.912,31.5442,164.315,3.43246
-3.11999,562.382,32.002,164.616,3.62366
-4.50527,593.401,32.2098,167.319,3.47292
0.799501,557.788,36.1914,181.188,4.10922
-3.47505,539.154,30.3125,156.316,3.58409
-3.03984,559.793,31.9414,164.212,3.63268
-2.44953,598.212,34.8222,178.282,3.70023
0.906068,534.481,34.8014,174.104,4.12381
-2.44859,564.031,32.8335,168.1,3.70034
-4.8677,573.872,30.765,160.228,3.43505
-0.701627,510.436,31.5083,159.371,3.91198
-4.9737,568.653,30.3744,158.314,3.42409
-4.88759,520.927,27.9076,145.367,3.43299
0.918634,534.675,34.8285,174.224,4.12554
0.556529,515.592,33.1858,166.416,4.07626
-2.20352,557.131,32.7012,167.136,3.72895
-4.21069,598.275,32.8033,170.045,3.50416
-1.27709,521.015,31.5484,160.209,3.84024
-4.71897,587.918,31.6793,164.814,3.45051
-2.36129,555.92,32.4569,166.07,3.71049
-4.62201,501.565,27.1163,140.977,3.46065
-2.08643,568.351,33.4916,171.036,3.74274
-4.91359,598.559,32.038,166.912,3.4303
-1.5905,566.459,33.9415,172.736,3.80203
1.54229,530.14,35.2503,175.591,4.21263
1.39983,524.321,34.7003,173.018,4.19249
-2.48263,507.931,29.5338,151.242,3.69639
-0.583064,565.195,35.0268,177.023,3.92702
0.0964704,587.195,37.2224,187.245,4.01496
-1.37221,538.107,32.4796,165.047,3.82858
-2.43553,523.993,30.5163,156.222,3.70186
0.0419298,500.126,31.6457,159.251,4.00779
0.982465,586.352,38.2754,191.383,4.13432
1.70962,524.84,35.0904,174.597,4.23649
-0.693161,552.764,34.1308,172.626,3.91305
-4.69462,529.477,28.5541,148.529,3.45305
1.39375,528.503,34.9701,174.37,4.19163
0.928201,569.589,37.1146,185.648,4.12685
1.48952,531.039,35.2488,175.646,4.20515
0.787743,539.634,34.9999,175.237,4.10762
0.698447,568.889,36.7885,184.304,4.09546
-3.18941,537.725,30.5269,157.105,3.61587
-3.43008,512.818,28.876,148.861,3.58906
-3.82023,530.558,29.4807,152.398,3.54624
0.822305,566.785,36.8029,184.221,4.11234
-0.0864561,576.384,36.3157,182.913,3.99099
-1.16915,554.272,33.6837,170.925,3.85354
-2.79472,535.696,30.8213,158.181,3.6605
-4.56863,515.507,27.921,145.106,3.46625
-0.254126,521.833,32.6958,164.87,3.96921
-0.636613,511.341,31.6328,159.929,3.92021
-2.913,544.156,31.1829,160.17,3.64704
-3.29123,591.151,33.4442,172.242,3.60449
1.10504,534.604,35.0388,175.055,4.15127
-2.76401,569.662,32.8096,168.349,3.66401
-1.87517,505.203,29.9829,152.892,3.76782
-0.0744063,576.254,36.3221,182.93,3.99256
-3.08843,515.92,29.3896,151.144,3.62721
-1.15656,565.749,34.3957,174.523,3.8551
-0.70944,572.786,35.3479,178.802,3.91099
-1.71789,540.645,32.2564,164.306,3.78666
-4.61745,501.902,27.1388,141.089,3.46113
-3.02121,524.809,29.9642,154.027,3.63479
1.07544,516.019,33.7877,168.838,4.14717
-1.95836,506.213,29.9589,152.858,3.75791
-4.34907,551.324,30.0863,156.114,3.48943
-4.76243,556.72,29.9535,155.884,3.44598
-2.56936,539.745,31.2919,160.343,3.68637
0.067709,550.043,34.8341,175.265,4.01118
-3.73215,538.942,30.0366,155.175,3.55584
-0.24764,518.774,32.5112,163.931,3.97005
-0.327954,527.933,32.9969,166.472,3.95968
0.608036,518.678,33.4414,167.639,4.08321
-1.81181,585.6,34.8285,177.523,3.77539
-1.28899,567.473,34.3478,174.439,3.83878
-0.793133,565.903,34.8256,176.261,3.90043
-2.41019,586.165,34.1663,174.876,3.7048
1.31441,553.72,36.543,182.311,4.18048
0.578771,508.172,32.7323,164.117,4.07926
-3.45808,542.813,30.5358,157.449,3.58596
-1.7643,532.807,31.7392,161.724,3.78109
-2.47267,562.506,32.7181,167.537,3.69755
-1.97055,515.178,30.4769,155.515,3.75647
-1.23131,545.66,33.0914,167.992,3.84587
0.583139,594.874,38.3225,192.14,4.07985
-1.96906,569.787,33.7092,172.006,3.75664
0.873003,562.414,36.5803,183.044,4.11928
-3.45017,547.359,30.7998,158.801,3.58684
-1.79248,592.895,35.2852,179.827,3.77771
-3.54382,532.742,29.882,154.171,3.5765
1.60221,535.859,35.7008,177.763,4.22115
1.69766,501.62,33.5248,166.821,4.23478
-4.15911,533.207,29.2872,151.763,3.50968
-3.67028,509.264,28.4424,146.875,3.56261
-1.6144,588.849,35.2547,179.45,3.79914
-4.49172,584.459,31.7392,164.858,3.47434
-3.15385,501.567,28.5086,146.682,3.61986
1.38767,528.061,34.9338,174.196,4.19077
-1.25885,578.589,35.0561,177.999,3.84249
-0.334245,505.263,31.5733,159.297,3.95887
0.285882,518.213,33.0567,166.075,4.04002
-1.36205,590.516,35.6552,181.171,3.82982
-3.68506,567.838,31.6978,163.703,3.56099
1.09153,552.873,36.22,180.973,4.1494
-2.37925,514.293,30.0083,153.561,3.7084
-2.86829,502.109,28.817,147.971,3.65212
-2.84531,586.103,33.6638,172.83,3.65473
-4.47836,512.127,27.8239,144.508,3.47575
-4.67866,557.054,30.0578,156.333,3.45472
-0.13434,510.288,32.1002,161.733,3.98475
-3.3422,511.544,28.8903,148.843,3.59882
-4.38112,592.754,32.3117,167.7,3.48603
-3.03058,537.743,30.6929,157.783,3.63373
0.778579,541.251,35.0941,175.72,4.10637
-1.03056,524.882,32.0459,162.459,3.87072
0.351247,538.582,34.4306,172.9,4.04873
0.961468,533.307,34.7886,173.974,4.13143
-0.24167,598.373,37.5071,189.115,3.97082
1.19897,597.003,39.2499,195.969,4.16434
-1.20793,536.445,32.558,165.257,3.84876
-4.66423,533.736,28.8138,149.848,3.45623
0.2839,513.153,32.7318,164.445,4.03976
0.693433,543.595,35.147,176.087,4.09478
-4.6829,589.583,31.8083,165.443,3.45428
-3.25992,517.999,29.3368,151.055,3.60798
-1.49054,526.249,31.6381,160.902,3.81415
-4.61105,520.739,28.1634,146.41,3.4618
-1.87697,523.827,31.0863,158.521,3.7676
-4.4876,569.287,30.9196,160.596,3.47478
0.782962,584.006,37.8718,189.622,4.10697
-1.91747,540.591,32.0375,163.418,3.76278
-1.30366,566.251,34.257,173.996,3.83698
-4.11275,547.564,30.1235,156.045,3.51465
-2.60225,591.361,34.2462,175.521,3.68257
0.0861439,529.912,33.5797,168.933,4.0136
0.957436,597.33,38.9597,194.839,4.13088
-2.69789,506.512,29.2378,149.952,3.67158
-2.58791,594.461,34.4424,176.509,3.68423
0.255893,554.638,35.3451,177.608,4.03604
-3.0522,546.564,31.1735,160.278,3.63129
-2.89119,558.585,32.0334,164.513,3.64952
-0.839021,503.435,30.9339,156.614,3.89466
-4.65374,597.366,32.2605,167.76,3.45733
-0.398147,575.355,35.8769,181.089,3.95065
0.370515,526.161,33.658,168.998,4.0513
-4.74363,533.14,28.7034,149.358,3.44794
-4.51023,576.351,31.279,162.489,3.47239
-3.07648,536.493,30.5739,157.222,3.62855
0.663095,529.779,34.2194,171.475,4.09067
-4.08657,544.01,29.9547,155.142,3.51746
0.0352979,553.999,35.0468,176.375,4.00692
0.379734,538.288,34.4443,172.935,4.05253
1.08838,581.025,38.0604,190.172,4.14896
0.0165547,527.712,33.3631,167.923,4.00446
1.44501,557.918,36.9788,184.322,4.19886
-4.82635,596.579,32.0278,166.755,3.43934
-1.61379,566.075,33.892,172.512,3.79921
1.7764,516.783,34.6276,172.217,4.24608
-1.36059,562.968,33.9935,172.725,3.83
-0.837563,572.944,35.2067,178.244,3.89485
0.0567524,552.932,35.0043,176.135,4.00974
-3.51511,566.602,31.8123,164.097,3.57966
-3.12478,590.63,33.604,172.863,3.62312
0.852826,540.231,35.114,175.731,4.11651
-1.97254,501.867,29.6875,151.489,3.75623
-3.39205,594.318,33.5084,172.696,3.59328
-4.11632,543.124,29.8756,154.764,3.51426
-2.19485,547.568,32.1492,164.305,3.72997
1.38389,544.584,36.0224,179.629,4.19024
-4.90398,572.645,30.661,159.728,3.43129
-2.64952,559.722,32.3622,165.92,3.67713
-1.45806,590.769,35.5558,180.786,3.8181
-2.92947,575.02,32.9332,169.179,3.64517
-4.93787,578.26,30.9256,161.145,3.42779
-0.316746,525.12,32.8333,165.634,3.96112
1.70603,564.519,37.7388,187.779,4.23598
0.0206415,556.988,35.2188,177.258,4.005
-1.4401,569.216,34.2792,174.274,3.82029
-3.53459,561.849,31.5246,162.635,3.57751
-2.69505,523.506,30.2217,154.995,3.67191
-4.32656,528.644,28.8709,149.784,3.49182
-3.8963,506.709,28.0826,145.249,3.53798
0.21266,588.89,37.4741,188.362,4.03031
0.734591,527.97,34.1832,171.21,4.10038
-3.94845,590.338,32.6593,168.983,3.53234
-1.34103,573.868,34.6744,176.161,3.8324
0.0365438,531.019,33.5945,169.064,4.00708
-3.42156,587.838,33.1098,170.677,3.59001
-2.81391,571.199,32.8426,168.577,3.65831
-4.89943,598.034,32.0254,166.83,3.43176
-3.44079,575.994,32.4215,167.152,3.58788
0.801223,583.541,37.8645,189.562,4.10946
-1.84333,519.865,30.8861,157.463,3.77162
-4.77872,561.791,30.2095,157.235,3.44429
-1.27495,544.373,32.9652,167.401,3.84051
0.96285,584.483,38.1286,190.675,4.13162
-0.23225,533.166,33.4303,168.548,3.97204
-4.63337,524.604,28.3508,147.407,3.45946
1.9784,579.596,39.0948,194.17,4.27527
-2.04159,517.752,30.556,155.996,3.74804
0.13366,556.728,35.3347,177.704,4.01986
0.322266,561.091,35.8351,179.989,4.04487
-4.80049,569.598,30.6064,159.325,3.44202
0.0517802,542.923,34.365,172.924,4.00908
-2.06845,542.724,32.0008,163.402,3.74487
-4.45123,533.543,29.0143,150.661,3.47862
-0.0160586,596.838,37.6926,189.756,4.00019
-1.64028,575.944,34.4522,175.396,3.79601
1.78314,530.685,35.567,176.881,4.24704
-2.35105,569.009,33.2326,170.027,3.71169
-2.91202,551.277,31.592,162.27,3.64715
-1.50613,566.019,34.0113,172.991,3.81226
-3.26661,500.992,28.3672,146.07,3.60724
-0.549144,564.982,35.0532,177.116,3.93133
-0.0601246,553.028,34.8747,175.623,3.99443
1.70327,517.719,34.607,172.2,4.23558
-3.78186,573.748,31.9223,164.975,3.55042
1.22219,504.43,33.1891,165.682,4.16757
-3.06777,565.969,32.2632,165.899,3.62954
-1.44502,548.736,33.0405,167.981,3.81969
-0.442539,560.125,34.8756,176.089,3.94496
-1.3835,599.362,36.1632,183.78,3.8272
-1.18192,563.129,34.2073,173.597,3.85196
-1.43062,581.524,35.0316,178.087,3.82145
0.419375,565.09,36.2068,181.735,4.05783
-2.72446,554.087,31.9553,163.92,3.66854
-3.42635,574.439,32.3498,166.765,3.58947
0.800131,560.047,36.3387,181.925,4.10931
-1.56628,509.653,30.5626,155.514,3.80496
0.429227,591.007,37.8798,190.12,4.05915
-1.4599,527.11,31.7225,161.297,3.81788
1.29753,548.405,36.1722,180.481,4.17811
-3.98133,597.532,33.0203,170.891,3.52879
-1.38447,576.752,34.7979,176.842,3.82708
-4.16855,509.394,27.9702,144.948,3.50867
-1.01793,536.527,32.7707,166.119,3.87229
1.90262,537.656,36.1758,179.764,4.26428
-2.56633,515.483,29.8883,153.147,3.68671
-3.7988,566.948,31.5257,162.945,3.54857
-0.470302,567.18,35.2822,178.176,3.9414
-4.03835,578.655,31.9149,165.237,3.52264
-2.0174,595.767,35.1889,179.617,3.75091
-0.127758,578.045,36.3704,183.24,3.98561
-4.69792,518.402,27.9537,145.41,3.45271
0.0652116,515.401,32.6375,164.216,4.01085
-3.27496,553.421,31.3269,161.32,3.60631
-4.3907,590.022,32.1522,166.884,3.48502
-3.61417,598.83,33.5086,172.968,3.56876
-4.2273,588.345,32.2406,167.148,3.50239
-0.0105105,501.334,31.6669,159.415,4.00091
1.85328,556.293,37.3692,185.756,4.25715
1.11596,566.556,37.1464,185.57,4.15279
-1.34545,533.329,32.2201,163.698,3.83186
0.919184,572.528,37.2949,186.561,4.12561
-1.13699,540.091,32.8573,166.694,3.85752
1.86546,557.202,37.4452,186.119,4.25891
-3.90395,522.562,28.9536,149.763,3.53716
-3.98903,562.307,31.0655,160.783,3.52796
-4.45278,567.535,30.8612,160.254,3.47845
-4.668,587.62,31.7186,164.959,3.45584
-1.02933,563.907,34.43,174.543,3.87088
1.18116,586.807,38.557,192.532,4.16185
0.88185,500.584,32.5682,162.958,4.12049
-3.56033,583.516,32.7116,168.79,3.57468
-3.64144,512.743,28.6649,147.994,3.56577
-1.78041,569.883,33.9295,172.903,3.77915
1.17687,549.125,36.0759,180.148,4.16126
-0.385808,519.789,32.4253,163.653,3.95223
-4.82174,502.061,26.9578,140.353,3.43982
-4.46882,528.261,28.7098,149.099,3.47676
-4.03753,510.03,28.1308,145.644,3.52273
-1.50249,571.839,34.3652,174.786,3.8127
-4.09136,561.508,30.9132,160.111,3.51694
-3.1563,528.598,30.0425,154.576,3.61958
1.29286,537.328,35.4361,176.814,4.17746
-0.901198,568.027,34.8304,176.417,3.88687
-2.40515,560.291,32.6637,167.18,3.70539
0.616029,549.616,35.4455,177.675,4.08429
-2.68118,561.469,32.4285,166.297,3.6735
-3.37813,562.945,31.7545,163.641,3.59482
-1.46411,576.847,34.7108,176.497,3.81737
1.82534,595.824,39.988,198.811,4.25312
-2.59183,530.866,30.7537,157.61,3.68377
-4.2483,598.266,32.7607,169.869,3.50015
-1.21708,510.979,31.003,157.374,3.84763
-4.03095,502.139,27.7017,143.416,3.52344
-1.9506,567.062,33.5688,171.268,3.75884
-1.12355,529.319,32.2164,163.428,3.85918
0.413556,531.402,34.0418,170.875,4.05705
0.788468,557.847,36.182,181.155,4.10772
-4.28608,560.132,30.6329,158.879,3.49613
-4.57664,511.623,27.7031,143.981,3.46541
-2.84685,511.902,29.4004,150.944,3.65456
0.177689,527.243,33.5123,168.488,4.02568
0.349099,544.766,34.8234,174.875,4.04844
-1.50809,535.822,32.1946,163.753,3.81202
-4.10694,586.755,32.2859,167.24,3.51527
-4.58463,586.584,31.7533,165.041,3.46457
-1.87115,579.864,34.4185,175.506,3.7683
-4.93234,554.013,29.6345,154.411,3.42836
1.57292,529.637,35.2524,175.565,4.21699
-1.79046,571.891,34.0375,173.466,3.77795
-4.40167,571.889,31.1524,161.707,3.48386
-4.41731,526.431,28.6608,148.79,3.4822
-1.9304,526.557,31.1922,159.12,3.76124
-0.497558,595.174,36.99,186.835,3.93792
-0.299739,509.709,31.8878,160.845,3.96332
-2.90844,567.873,32.547,167.171,3.64756
-3.32784,585.085,33.0599,170.307,3.60041
1.70659,564.281,37.7236,187.703,4.23606
1.28329,514.247,33.9032,169.177,4.17612
-1.65502,593.508,35.4852,180.674,3.79423
-3.32049,576.159,32.5636,167.742,3.60123
-1.98205,558.996,33.0563,168.69,3.7551
1.64948,536.833,35.8214,178.307,4.22789
1.40457,542.678,35.9208,179.097,4.19316
0.00229917,558.014,35.2621,177.498,4.00259
-3.07702,573.922,32.7063,168.188,3.62849
-3.61253,568.004,31.7855,164.071,3.56894
-3.85747,582.489,32.3252,167.147,3.5422
-4.52133,572.736,31.071,161.422,3.47123
0.456279,522.214,33.5006,168.109,4.06278
-3.22405,577.565,32.7501,168.588,3.61199
-2.60551,508.92,29.4688,151.039,3.6822
-1.00179,525.221,32.0975,162.688,3.8743
0.516142,562.196,36.1371,181.265,4.07082
-3.40073,597.572,33.6819,173.6,3.59232
1.89037,571.436,38.4332,190.997,4.26251
1.60582,581.36,38.7369,192.876,4.22167
0.20792,594.004,37.7935,189.974,4.02968
-2.96785,507.924,29.0526,149.285,3.64082
-2.55888,576.766,33.45,171.388,3.68757
0.839344,524.979,34.1075,170.709,4.11467
-0.57512,528.844,32.7827,165.673,3.92803
0.0514675,585.245,37.0434,186.402,4.00904
-3.33693,510.593,28.8418,148.587,3.5994
1.96079,585.717,39.4848,196.13,4.27271
-4.99147,536.455,28.6371,149.277,3.42226
1.45039,561.276,37.2079,185.457,4.19962
-2.37065,562.728,32.844,168.062,3.7094
1.29564,583.044,38.4545,191.872,4.17785
1.46842,590.655,39.1788,195.257,4.20217
-3.58702,579.404,32.4516,167.48,3.57174
-3.66136,579.984,32.402,167.312,3.56358
1.99709,520.458,35.1274,174.443,4.27799
-0.824022,580.824,35.7071,180.761,3.89655
-2.45862,577.349,33.5975,172.023,3.69918
0.441798,537.746,34.4804,173.043,4.06084
0.294204,547.603,34.9412,175.532,4.04113
-0.538408,566.164,35.1391,177.536,3.9327
0.620241,508.318,32.7866,164.343,4.08486
0.486126,558.752,35.88,180.013,4.06678
-4.16043,535.742,29.4251,152.479,3.50954
0.562982,547.159,35.2251,176.635,4.07713
-0.620465,530.563,32.8395,166.012,3.92226
-0.265821,503.402,31.5287,158.998,3.9677
-3.99295,564.378,31.1757,161.358,3.52754
-0.503982,524.192,32.5715,164.525,3.9371
0.947828,530.731,34.605,173.072,4.12955
1.27718,537.209,35.4099,176.702,4.17526
1.97077,599.933,40.4564,200.943,4.27416
-0.19296,587.633,36.8936,185.959,3.97713
-1.04847,582.326,35.5318,180.153,3.8685
-2.10511,551.912,32.5024,166.006,3.74054
0.385228,502.997,32.1919,161.621,4.05327
1.37755,544.423,36.0043,179.547,4.18935
-4.53891,597.465,32.3931,168.311,3.46938
-4.671,573.606,30.959,161.012,3.45552
-1.17522,582.237,35.376,179.52,3.85279
0.633035,546.814,35.2846,176.849,4.08659
1.14324,523.559,34.3582,171.61,4.15658
1.93249,578.766,38.9801,193.66,4.26861
-3.51608,597.704,33.5575,173.1,3.57956
-3.09891,512.183,29.1663,150.007,3.62603
-1.27994,564.35,34.1692,173.521,3.83989
-1.86443,556.131,33.0173,168.353,3.7691
-0.658656,559.19,34.5674,174.792,3.91742
-4.35678,518.953,28.3123,146.917,3.48861
-1.4148,500.769,30.1829,153.421,3.82338
-1.11459,582.404,35.458,179.861,3.86029
-1.28039,587.252,35.5553,180.561,3.83984
-4.89871,526.615,28.2015,146.909,3.43184
-1.94316,566.329,33.5338,171.081,3.75972
1.90574,552.214,37.1592,184.647,4.26473
-2.99727,518.527,29.6295,152.281,3.63749
0.941032,511.528,33.3454,166.78,4.12862
-2.71915,523.567,30.2006,154.913,3.66914
1.9019,503.088,33.8491,168.203,4.26418
-0.689908,541.507,33.4394,169.125,3.91346
-2.46424,533.414,31.0348,158.908,3.69852
0.907129,501.559,32.659,163.384,4.12396
0.646428,545.176,35.1945,176.381,4.08841
0.273389,509.997,32.5192,163.388,4.03836
-0.511046,532.9,33.1048,167.227,3.93619
-3.09773,536.133,30.5314,157.027,3.62616
-2.53767,558.408,32.4085,166.027,3.69002
0.728822,596.989,38.6445,193.562,4.09959
-1.04409,520.766,31.7803,161.127,3.86904
1.54628,525.263,34.9306,173.994,4.2132
-3.0246,578.572,33.03,169.79,3.63441
0.492309,591.197,37.9712,190.497,4.06761
-4.17534,572.486,31.4272,162.871,3.50794
-2.3031,531.174,31.073,158.925,3.71728
-4.61256,580.187,31.377,163.117,3.46164
-4.14069,508.123,27.927,144.695,3.51165
-4.45791,563.679,30.6461,159.142,3.47791
-3.87283,546.791,30.3283,156.838,3.54053
-3.12231,586.912,33.3953,171.786,3.6234
1.02779,500.82,32.741,163.661,4.14058
-2.10939,523.52,30.826,157.448,3.74003
-2.66781,576.701,33.3233,170.87,3.67503
-3.13452,518.232,29.4752,151.634,3.62203
-0.992368,501.493,30.6571,155.377,3.87548
1.3156,526.887,34.7736,173.482,4.18065
-4.52384,537.065,29.1333,151.358,3.47096
-1.6321,595.364,35.6236,181.35,3.797
-0.931221,534.805,32.7604,165.967,3.88311
-3.2368,524.114,29.7064,152.934,3.61057
-1.03948,590.608,36.048,182.758,3.86961
-3.08511,595.317,33.9163,174.42,3.62758
-4.39732,523.9,28.5426,148.155,3.48432
1.77627,578.201,38.7428,192.684,4.24606
0.403082,571.377,36.5899,183.679,4.05565
-2.51196,540.025,31.3689,160.673,3.693
-2.68942,575.121,33.2077,170.303,3.67255
1.28114,502.238,33.1091,165.217,4.17582
-3.85021,515.849,28.6341,148.053,3.54298
-2.76688,546.695,31.4838,161.549,3.66368
-2.06017,594.589,35.0688,179.057,3.74584
-4.67662,586.21,31.6332,164.524,3.45493
-1.81231,577.792,34.3635,175.154,3.77533
-0.450859,530.928,33.0485,166.874,3.94389
-4.27515,566.86,31.0125,160.835,3.49729
1.29016,532.493,35.1141,175.211,4.17708
-2.26988,517.536,30.3092,154.982,3.72117
-1.78853,546.816,32.5473,165.869,3.77818
-2.51994,534.623,31.0467,159.031,3.69207
0.389399,559.662,35.8235,179.848,4.05382
-1.02289,511.445,31.2335,158.332,3.87168
-2.19586,546.115,32.0628,163.864,3.72985
-2.92457,517.22,29.6277,152.194,3.64573
-2.11548,539.797,31.7779,162.317,3.73931
1.87132,532.373,35.7836,177.852,4.25975
-1.75515,569.467,33.9335,172.893,3.78218
-0.486069,555.621,34.545,174.472,3.93938
0.581792,576.442,37.1334,186.18,4.07967
-0.182563,536.857,33.7174,169.938,3.97848
-4.75311,518.912,27.9282,145.334,3.44695
-4.62764,592.827,32.044,166.603,3.46006
0.800592,553.715,35.9284,179.87,4.10937
-4.48531,533.353,28.9702,150.469,3.47502
0.408636,555.907,35.6058,178.732,4.0564
-4.84854,583.144,31.2827,162.901,3.43703
-2.46536,560.183,32.5911,166.878,3.69839
-4.92691,593.565,31.7561,165.46,3.42892
0.287782,587.2,37.4598,188.193,4.04028
-4.37738,582.375,31.75,164.78,3.48643
-1.36366,560.734,33.8551,172.026,3.82963
-2.39354,557.005,32.4849,166.251,3.70674
-4.79469,571.813,30.7315,159.97,3.44263
-3.92948,506.22,28.0238,144.979,3.53439
-2.27675,542.479,31.7626,162.422,3.72037
1.79381,583.087,39.0927,194.401,4.24858
1.91877,562.089,37.8398,188.012,4.26662
-1.65942,588.038,35.153,178.988,3.7937
0.640902,532.09,34.3434,172.122,4.08766
-3.96652,594.899,32.8913,170.206,3.53039
0.17412,535.875,34.0569,171.23,4.02521
-3.29529,597.438,33.7952,174.055,3.60404
-3.23345,571.077,32.3719,166.652,3.61094
0.185536,566.769,36.034,181.157,4.02672
-0.341303,559.482,34.9532,176.358,3.95796
0.801901,542.139,35.1788,176.116,4.10955
0.966693,554.759,36.1942,180.997,4.13215
1.20639,574.882,37.8048,188.744,4.16537
0.446872,596.744,38.2699,192.054,4.06152
-1.93964,509.636,30.1805,153.969,3.76014
0.0723822,525.795,33.3036,167.559,4.01179
-4.64764,555.296,29.9948,155.971,3.45797
1.40579,549.046,36.3438,181.205,4.19333
-4.65441,573.913,30.9932,161.17,3.45726
-1.20405,534.179,32.4247,164.576,3.84923
1.06457,536.672,35.1274,175.546,4.14567
-0.608954,581.751,36.0217,182.084,3.92372
-2.45003,571.525,33.2682,170.327,3.70017
-0.572965,566.706,35.1322,177.544,3.9283
-4.09102,571.798,31.48,163.047,3.51698
-4.56318,591.761,32.0571,166.594,3.46682
-3.20584,535.691,30.3945,156.442,3.61403
1.87877,531.656,35.7441,177.647,4.26083
-4.5823,571.286,30.9277,160.747,3.46482
-2.13321,564.066,33.1868,169.534,3.73722
-1.98019,562.093,33.2416,169.633,3.75532
-3.57305,527.303,29.5476,152.477,3.57328
-4.60282,537.399,29.0727,151.128,3.46266
-4.06332,558.782,30.7926,159.455,3.51996
-3.62636,530.942,29.6975,153.309,3.56742
-3.52522,522.328,29.3164,151.233,3.57855
-0.621452,561.272,34.7391,175.616,3.92214
0.938883,523.327,34.1121,170.617,4.12832
-4.5443,578.829,31.3769,163.037,3.46881
-1.47524,590.78,35.5359,180.706,3.81601
-3.80564,551.722,30.6719,158.54,3.54783
-1.38125,573.988,34.6349,176.01,3.82748
1.5541,577.502,38.4144,191.337,4.21431
1.02455,510.054,33.3411,166.664,4.14013
-1.67261,568.439,33.9663,172.961,3.79211
-3.0524,516.284,29.4463,151.398,3.63127
-1.15957,539.517,32.7975,166.417,3.85473
-4.18952,530.878,29.129,150.976,3.50643
0.179986,501.465,31.8762,160.26,4.02598
-0.314692,541.563,33.8637,170.83,3.96139
-1.96553,522.492,30.9148,157.744,3.75706
-3.47605,522.595,29.3805,151.511,3.58398
0.424949,568.434,36.4279,182.838,4.05858
1.78734,540.845,36.2529,180.287,4.24765
-2.96245,507.588,29.0387,149.208,3.64143
-0.811818,544.751,33.5031,169.589,3.89808
-3.62669,527.054,29.4797,152.185,3.56739
-4.98753,595.856,31.8124,165.825,3.42267
-1.97134,532.692,31.5122,160.798,3.75637
1.69976,554.099,37.0346,184.283,4.23508
-4.08767,512.535,28.2206,146.161,3.51734
-3.16035,502.692,28.5663,146.985,3.61913
-2.3142,519.82,30.3975,155.482,3.71599
0.708247,561.241,36.3057,181.874,4.09679
-4.12348,545.934,30.0228,155.535,3.5135
-0.39887,513.531,32.021,161.628,3.95056
1.43977,594.562,39.4007,196.401,4.19812
0.234983,569.985,36.2979,182.422,4.03326
1.03554,509.218,33.2985,166.439,4.14165
-3.61973,572.816,32.0469,165.429,3.56815
0.879074,537.95,34.9961,175.109,4.12011
-0.88335,530.48,32.5475,164.834,3.8891
-1.88356,509.58,30.2341,154.183,3.76682
0.2712,595.011,37.9372,190.613,4.03807
-3.15614,514.523,29.2428,150.461,3.6196
1.12985,523.395,34.3322,171.496,4.15472
-0.918661,503.122,30.8325,156.187,3.88468
-2.93103,552.642,31.6499,162.589,3.64499
-2.11014,538.766,31.7229,162.03,3.73994
0.100824,540.081,34.2408,172.241,4.01554
-0.312877,528.352,33.0396,166.67,3.96162
-2.55622,554.384,32.1548,164.749,3.68788
-1.93093,566.371,33.5501,171.149,3.76118
-2.68408,510.279,29.4691,151.124,3.67316
1.85949,575.685,38.6798,192.262,4.25805
-1.1376,578.243,35.1776,178.467,3.85744
-0.837092,588.288,36.1501,183.02,3.89491
-1.6279,589.103,35.254,179.463,3.7975
-4.99066,570.753,30.4689,158.825,3.42234
-1.85654,540.485,32.0969,163.651,3.77004
1.12896,504.839,33.1141,165.412,4.15459
0.0528155,574.094,36.3392,182.857,4.00922
-3.30934,544.586,30.7908,158.597,3.60247
-2.41257,565.454,32.9564,168.687,3.70452
-3.15033,572.386,32.5378,167.408,3.62025
-3.62599,584.516,32.6945,168.78,3.56746
