Evaporator Temperature,Compressor Flow,Condensing Temperature,Cold Water,Tower Water,COP
-4.1197,532.338,30,11.7201,56.9291,4.7969
-3.31521,597.615,30,13.5818,65.604,4.94921
-1.93447,523.778,30,12.5652,60.1214,5.22874
1.20564,560.29,30,15.1711,71.0828,5.96557
1.96092,535.682,30,14.9276,69.5979,6.16769
-4.37918,556.024,30,12.1164,58.9608,4.74932
-4.79293,566.811,30,12.1501,59.297,4.67493
0.0159161,542.304,30,14.03,66.255,5.66804
1.83436,505.916,30,14.0306,65.4695,6.13306
-4.18035,586.015,30,12.8709,62.5455,4.78571
0.763233,554.735,30,14.769,69.4002,5.85208
-4.27578,595.325,30,13.0261,63.3417,4.76819
-0.844239,529.333,30,13.2476,62.9208,5.46738
-0.692791,502.809,30,12.6577,60.0578,5.50188
1.51491,572.276,30,15.6794,73.3155,6.04703
-2.43152,585.979,30,13.7872,66.1924,5.12534
-4.55429,508.482,30,11.0036,53.6118,4.71762
-4.83354,503.088,30,10.7667,52.5607,4.66773
-4.85783,554.185,30,11.8488,57.853,4.66343
-3.94029,508.221,30,11.2689,54.6686,4.83023
-1.8017,512.091,30,12.3486,59.0315,5.25692
-0.850841,579.02,30,14.4874,68.8125,5.46588
0.634197,523.473,30,13.868,65.222,5.81962
-1.84831,542.527,30,13.0588,62.4463,5.247
0.414593,583.77,30,15.3358,72.23,5.76505
1.5805,512.854,30,14.0864,65.8388,6.06453
-4.8382,532.571,30,11.3956,55.6325,4.66691
1.55066,527.403,30,14.4696,67.6429,6.05656
-3.31274,517.2,30,11.7554,56.7809,4.94969
1.17839,538.397,30,14.5632,68.2466,5.95848
-4.69616,505.466,30,10.8769,53.0471,4.69217
0.199589,558.395,30,14.5486,68.6203,5.71241
-2.16261,560.541,30,13.328,63.8704,5.18088
-2.76062,585.548,30,13.6007,65.4444,5.05862
-1.86019,580.889,30,13.9757,66.8363,5.24448
1.82716,532.776,30,14.7715,68.9298,6.1311
-4.84597,599.932,30,12.8329,62.6531,4.66553
-3.06074,522.135,30,11.9857,57.7929,4.99895
-0.470209,564.856,30,14.3424,67.95,5.55323
-4.66543,589.072,30,12.6914,61.8835,4.69767
-3.13815,505.76,30,11.5746,55.8402,4.98374
-2.3596,574.772,30,13.5616,65.0774,5.1401
-3.32726,511.051,30,11.609,56.0794,4.94687
-1.34889,562.669,30,13.8092,65.8116,5.35483
-3.69739,571.053,30,12.7841,61.9148,4.87593
-3.43001,532.979,30,12.0582,58.291,4.92702
1.6648,565.496,30,15.5822,72.7899,6.08715
-0.266817,508.727,30,13.0189,61.5959,5.60081
-0.783606,578.038,30,14.5005,68.8436,5.48115
0.294547,537.912,30,14.0662,66.3029,5.73556
0.365275,511.62,30,13.415,63.2039,5.75291
-3.36696,544.481,30,12.3491,59.6709,4.93919
-3.35395,505.667,30,11.4746,55.4406,4.9417
-2.65007,549.008,30,12.8073,61.5802,5.08088
-1.06608,577.128,30,14.3202,68.117,5.41745
-3.95512,574.04,30,12.7208,61.7189,4.82746
-4.4389,548.487,30,11.9238,58.0482,4.73847
-1.10385,520.118,30,12.8868,61.3141,5.40902
-1.73381,545.863,30,13.1978,63.062,5.27142
-2.95833,555.152,30,12.795,61.6515,5.01919
-3.47885,506.65,30,11.4405,55.3236,4.91763
-0.595449,560.96,30,14.1748,67.2122,5.52424
-4.41141,528.86,30,11.5097,56.0213,4.74346
-0.877564,570.679,30,14.264,67.7634,5.45983
-4.03345,594.724,30,13.1384,63.7797,4.81288
0.649043,569.298,30,15.0906,70.965,5.82334
1.29679,530.045,30,14.4021,67.4395,5.98939
1.98796,561.629,30,15.6668,73.0311,6.17513
0.239092,591.372,30,15.4312,72.7641,5.72202
-2.47492,542.663,30,12.7464,61.2137,5.11646
1.42902,569.718,30,15.5583,72.7903,6.02422
1.71808,598.615,30,16.5282,77.1824,6.10151
-0.368155,570.341,30,14.5388,68.8335,5.57702
0.551928,551.199,30,14.5566,68.4977,5.79908
-2.48589,569.868,30,13.3797,64.2597,5.11422
-1.90072,531.541,30,12.7683,61.0788,5.23588
0.937705,556.405,30,14.9126,69.9947,5.89642
0.507728,548.996,30,14.4739,68.1284,5.78809
-1.47416,525.02,30,12.8227,61.1618,5.32746
1.503,505.532,30,13.8444,64.7405,6.04386
0.317465,597.233,30,15.6311,73.6683,5.74117
-3.98947,556.225,30,12.3093,59.7366,4.82106
-4.96423,586.063,30,12.4774,60.968,4.64466
0.161481,581.914,30,15.1392,71.424,5.70316
-1.94757,593.916,30,14.2405,68.1434,5.22598
-0.68215,551.887,30,13.8989,65.9424,5.50432
-4.58622,595.766,30,12.8761,62.7491,4.71187
-4.17625,575.973,30,12.6524,61.482,4.78647
1.32931,562.108,30,15.2923,71.5924,5.99793
-1.82568,527.454,30,12.7072,60.7556,5.25181
-4.38479,526.509,30,11.4707,55.8208,4.7483
-4.81515,582.56,30,12.4766,60.9003,4.67099
1.27078,514.12,30,13.9556,65.3597,5.98258
-4.2733,516.943,30,11.3121,55.0064,4.76865
-4.91561,567.093,30,12.0969,59.0886,4.65322
-1.63431,522.31,30,12.6773,60.5341,5.29278
-1.12499,594.136,30,14.7086,69.9923,5.40431
-1.43379,500.491,30,12.2428,58.3798,5.33626
-1.96797,540.63,30,12.9526,61.9889,5.22167
-2.97888,595.841,30,13.7217,66.1262,5.01511
0.428705,539.2,30,14.1726,66.7453,5.76853
-1.47203,533.667,30,13.0349,62.1734,5.32792
1.62288,528.861,30,14.5495,67.9845,6.07588
-4.69643,554.156,30,11.9245,58.1565,4.69212
1.54513,537.75,30,14.7503,68.9579,6.05508
-4.33664,518.367,30,11.3149,55.044,4.75707
-2.89695,504.82,30,11.663,56.1735,5.03138
-2.52997,585.819,30,13.7305,65.9645,5.10524
-2.11282,527.725,30,12.5722,60.2277,5.19127
-2.92741,535.582,30,12.359,59.5378,5.02532
0.290106,550.732,30,14.3989,67.8735,5.73448
0.694435,555.298,30,14.7451,69.3195,5.83474
0.379908,562.357,30,14.7536,69.5041,5.75651
-0.369347,558.625,30,14.2395,67.417,5.57674
0.576769,573.37,30,15.1565,71.3091,5.80527
-3.93477,512.576,30,11.3679,55.147,4.83127
-3.19299,575.693,30,13.1467,63.4485,4.973
-2.49024,537.365,30,12.6144,60.586,5.11333
-0.840731,546.231,30,13.6724,64.9367,5.46817
1.86286,543.726,30,15.0955,70.4255,6.14083
-1.34194,547.671,30,13.4447,64.0717,5.35636
-3.66417,535.546,30,12.005,58.1279,4.88224
-1.16081,571.681,30,14.1331,67.2699,5.39635
-2.12439,548.812,30,13.0686,62.611,5.18885
-2.25715,597.118,30,14.1454,67.8311,5.16125
-1.13514,558.227,30,13.8143,65.7408,5.40205
-1.21767,557.78,30,13.7591,65.5147,5.38374
0.853907,578.543,30,15.4563,72.5868,5.87505
-3.06958,530.708,30,12.1783,58.725,4.99721
0.426917,518.474,30,13.6269,64.1761,5.76809
-4.24534,547.206,30,11.9876,58.2797,4.77377
-1.51839,584.52,30,14.2513,67.9966,5.31785
-1.94492,554.776,30,13.3034,63.6581,5.22654
-4.47435,532.946,30,11.5697,56.3382,4.73205
-4.98798,553.79,30,11.7791,57.5658,4.64049
1.8794,592.784,30,16.4678,76.8196,6.14535
1.73003,557.811,30,15.4086,71.9484,6.10474
1.15524,534.149,30,14.4355,67.6585,5.95246
0.867634,593.169,30,15.8554,74.4542,5.87854
1.17034,504.111,30,13.6315,63.8842,5.95638
-3.40129,536.746,30,12.1572,58.7577,4.93256
-3.15638,547.243,30,12.515,60.3846,4.98016
-0.800071,569.598,30,14.2797,67.8026,5.47741
-1.52654,524.825,30,12.7918,61.0364,5.31608
0.434591,585.213,30,15.3855,72.4546,5.76999
0.954661,572.385,30,15.3508,72.0435,5.90076
-4.45082,597.752,30,12.9887,63.2375,4.73631
-3.75941,519.109,30,11.5928,56.1696,4.8642
-0.522287,535.846,30,13.5785,64.3533,5.54115
-2.87808,542.449,30,12.5417,60.3974,5.03513
-1.5859,550.638,30,13.3901,63.9166,5.30323
-4.30957,505.847,30,11.0534,53.7621,4.76201
-4.42934,527.832,30,11.4792,55.8797,4.7402
-2.99771,593.726,30,13.6629,65.8513,5.01139
-2.6311,594.041,30,13.8682,66.6722,5.08471
-0.203953,514.334,30,13.1943,62.3997,5.61565
-4.42686,511.421,30,11.1234,54.1467,4.74065
-4.87012,505.882,30,10.8107,52.7893,4.66126
-3.82533,587.217,30,13.0797,63.4029,4.85178
1.36088,547.912,30,14.924,69.8539,6.00623
-1.34765,577.112,30,14.1644,67.5036,5.3551
-1.61354,597.873,30,14.5231,69.3378,5.29726
-0.363905,522.576,30,13.3234,63.0774,5.57802
-0.0242999,517.982,30,13.3801,63.2026,5.6584
-3.12851,587.723,30,13.4555,64.9099,4.98563
-1.17439,596.986,30,14.7509,70.217,5.39333
-3.11928,598.141,30,13.6989,66.0802,4.98744
1.86108,502.427,30,13.948,65.0727,6.14034
-4.04324,530.818,30,11.7221,56.9082,4.81106
-1.66046,528.125,30,12.8054,61.1566,5.28716
-2.55781,581.215,30,13.6077,65.3873,5.09957
-2.79926,563.467,30,13.068,62.8978,5.05087
0.402677,591.611,30,15.5347,73.1726,5.76211
-3.94374,501.862,30,11.1263,53.9785,4.82959
-4.06525,542.18,30,11.9626,58.0846,4.80698
1.21975,579.727,30,15.7059,73.5815,5.96925
-0.242057,534.223,30,13.6844,64.734,5.60665
-2.14979,568.807,30,13.5313,64.8391,5.18355
1.32738,550.466,30,14.9745,70.1055,5.99742
-3.42839,512.205,30,11.589,56.0219,4.92733
1.26417,575.066,30,15.606,73.0923,5.98085
1.77092,566.914,30,15.6844,73.2167,6.11582
-1.95325,530.145,30,12.7087,60.8154,5.22478
-1.92812,500.335,30,12.0058,57.4422,5.23009
-0.411495,512.257,30,13.0363,61.7381,5.5669
-4.19566,516.988,30,11.348,55.1507,4.7829
-2.60142,592.155,30,13.8402,66.5242,5.09072
-1.29476,536.492,30,13.1945,62.8589,5.36673
0.619085,571.529,30,15.1324,71.1756,5.81584
0.0618446,507.682,30,13.1575,62.1157,5.67908
-4.15776,505.866,30,11.1205,54.031,4.78988
1.8882,557.283,30,15.4868,72.239,6.14775
-3.2053,594.8,30,13.5764,65.5282,4.9706
1.9366,566.486,30,15.7715,73.5439,6.16101
1.91505,574.598,30,15.9843,74.5465,6.1551
-4.95283,526.356,30,11.2113,54.7772,4.64667
1.31108,504.874,30,13.7257,64.2659,5.99314
0.0984885,536.222,30,13.9168,65.6841,5.68792
0.90692,502.891,30,13.4625,63.2011,5.88855
-1.46911,537.161,30,13.1218,62.5863,5.32856
-3.58145,511.782,30,11.5097,55.6981,4.89798
0.681446,573.951,30,15.2328,71.6185,5.83147
-3.44368,596.69,30,13.4924,65.2299,4.92439
-4.34089,512.063,30,11.1754,54.3671,4.75629
-1.01694,589.124,30,14.6458,69.6424,5.42845
-1.99543,546.08,30,13.0692,62.5585,5.21589
-0.955421,548.038,30,13.6569,64.9131,5.44226
1.73293,521.931,30,14.419,67.3265,6.10553
-1.29294,553.963,30,13.6251,64.9096,5.36713
-1.2484,549.933,30,13.5494,64.5295,5.37695
-4.57112,516.724,30,11.1745,54.4509,4.71459
1.08538,596.508,30,16.0778,75.3907,5.93437
-4.75323,589.704,30,12.6608,61.7722,4.68199
0.55591,523.978,30,13.8398,65.1232,5.80007
-4.46503,545.306,30,11.8424,57.6623,4.73373
-2.81359,506.405,30,11.738,56.502,5.04801
-4.78921,500.918,30,10.7392,52.41,4.6756
1.42363,567.752,30,15.5014,72.5268,6.0228
0.470282,584.554,30,15.3892,72.455,5.77881
0.177444,533.413,30,13.886,65.5043,5.70703
-2.31395,520.927,30,12.3131,59.0677,5.14951
-3.63346,561.268,30,12.5968,60.9805,4.88807
-2.51026,570.614,30,13.3844,64.2933,5.10925
-1.2363,584.296,30,14.4028,68.5882,5.37962
-4.41887,587.6,30,12.7843,62.2284,4.74211
-0.0217397,591.673,30,15.2851,72.2,5.65901
1.35419,541.107,30,14.7349,68.9718,6.00447
-3.6125,522.345,30,11.7329,56.7904,4.89206
0.44925,511.344,30,13.451,63.3383,5.77361
-2.18242,557.742,30,13.2512,63.5109,5.17676
-0.433767,574.782,30,14.615,69.2245,5.56171
-4.67177,509.854,30,10.9819,53.5504,4.69653
-2.06273,546.172,30,13.0371,62.4337,5.20175
-2.66056,512.84,30,11.9587,57.5037,5.07876
-0.236124,513.694,30,13.1616,62.2582,5.60805
0.013501,575.632,30,14.8909,70.3214,5.66746
-0.490937,555.006,30,14.081,66.7211,5.54841
-2.94803,503.492,30,11.6091,55.9332,5.02123
0.965636,592.295,30,15.8914,74.5753,5.90357
-4.90038,511.376,30,10.915,53.3098,4.65591
-3.25546,568.924,30,12.9602,62.5757,4.96082
-3.55767,510.056,30,11.4817,55.5531,4.90253
0.0124167,531.147,30,13.7395,64.8847,5.6672
-3.46269,559.057,30,12.6319,61.0782,4.92073
-0.153782,584.86,30,15.0325,71.0694,5.62754
-0.620326,558.949,30,14.1104,66.9182,5.51852
0.425095,522.836,30,13.7406,64.7122,5.76764
0.991396,590.368,30,15.8553,74.3933,5.91017
-2.13356,596.552,30,14.2004,68.0373,5.18694
0.254063,528.509,30,13.7988,65.0602,5.72567
1.19323,515.039,30,13.9392,65.3163,5.96234
0.889102,511.677,30,13.6883,64.269,5.88401
-2.56821,534.204,30,12.502,60.0783,5.09746
-4.92243,541.645,30,11.5509,56.4245,4.65202
1.12288,546.465,30,14.7501,69.1478,5.94407
-2.98622,535.882,30,12.3374,59.4579,5.01366
0.385774,529.663,30,13.899,65.4755,5.75795
-1.32645,522.752,30,12.8407,61.1868,5.35976
-4.65519,527.014,30,11.3591,55.3828,4.6995
-4.59004,594.38,30,12.8442,62.5953,4.71119
-0.414252,533.152,30,13.5666,64.2508,5.56625
-2.45724,549.023,30,12.9047,61.9665,5.12007
-0.928146,526.016,30,13.1219,62.359,5.44841
-2.00577,501.451,30,11.9962,57.4268,5.21371
-1.17326,557.726,30,13.7815,65.6017,5.39358
-2.73054,520.762,30,12.1101,58.2602,5.06466
-3.29412,507.874,30,11.5519,55.7908,4.9533
-0.882058,518.519,30,12.958,61.5609,5.45881
-3.38917,594.636,30,13.4748,65.1206,4.9349
-0.935947,569.306,30,14.1975,67.4742,5.44665
-0.32593,519.49,30,13.2641,62.7808,5.58692
-2.78984,544.749,30,12.6385,60.8269,5.05276
-3.36111,589.606,30,13.3756,64.6285,4.94032
-2.75603,574.959,30,13.3571,64.2704,5.05954
1.2608,577.513,30,15.6704,73.3956,5.97997
0.594588,567.516,30,15.012,70.6209,5.80972
-1.92648,564.375,30,13.5434,64.798,5.23043
0.227485,599.608,30,15.6392,73.7503,5.7192
-1.20505,540.88,30,13.3487,63.5554,5.38653
1.41807,503.177,30,13.7354,64.2665,6.02133
-1.88155,507.931,30,12.2102,58.4017,5.23995
1.07649,507.387,30,13.6711,64.109,5.93207
-1.36593,532.697,30,13.065,62.2719,5.35109
-4.00606,524.978,30,11.6102,56.3503,4.81797
-2.72907,591.909,30,13.7654,66.2229,5.06496
-1.17125,538.068,30,13.2967,63.2934,5.39403
1.32114,536.847,30,14.6005,68.3574,5.99578
-3.21612,574.885,30,13.1163,63.312,4.96849
-0.721253,509.417,30,12.8099,60.7919,5.49537
0.986856,583.712,30,15.6739,73.544,5.90901
-3.10002,530.226,30,12.1527,58.6139,4.99122
0.117409,552.74,30,14.3559,67.7482,5.69249
-0.112881,523.934,30,13.4878,63.7489,5.63726
-4.489,510.408,30,11.074,53.9299,4.7294
-4.37373,537.154,30,11.7077,56.9699,4.75031
-2.32031,504.039,30,11.911,57.1411,5.1482
-4.76603,576.038,30,12.3611,60.3154,4.67972
0.923725,542.79,30,14.5399,68.2517,5.89284
1.39013,555.779,30,15.1552,70.9223,6.01395
0.356338,582.819,30,15.2766,71.9791,5.75071
-4.57378,519.429,30,11.2318,54.7311,4.71411
-3.14374,560.329,30,12.8206,61.8539,4.98264
-4.48785,521.87,30,11.3232,55.143,4.72961
-0.472698,508.753,30,12.9166,61.1962,5.55265
0.0296545,575.776,30,14.9039,70.3752,5.67134
-1.66927,516.766,30,12.5257,59.8244,5.28526
-3.51219,547.611,30,12.3492,59.7316,4.91123
0.995354,501.567,30,13.4725,63.2113,5.91119
-3.43134,512.926,30,11.6039,56.0954,4.92676
-3.28144,545.016,30,12.4029,59.8955,4.95576
1.00421,578.798,30,15.5522,72.9649,5.91346
-1.547,549.342,30,13.3788,63.8458,5.31164
1.72412,541.771,30,14.9621,69.8664,6.10315
1.42065,530.592,30,14.4852,67.7735,6.02201
-2.55435,552.992,30,12.9487,62.2191,5.10028
-0.834788,509.248,30,12.7496,60.5517,5.46952
-0.516668,522.549,30,13.2444,62.7675,5.54245
0.64616,503.952,30,13.357,62.8137,5.82262
0.949216,552.833,30,14.8234,69.5706,5.89936
-3.84569,581.748,30,12.9475,62.7708,4.84795
0.116789,577.025,30,14.9863,70.7234,5.69234
0.404009,551.507,30,14.4824,68.2152,5.76244
-4.41585,542.396,30,11.8022,57.4468,4.74265
0.225581,587.672,30,15.3267,72.2779,5.71873
-1.1082,587.824,30,14.5619,69.286,5.40805
-0.77864,555.949,30,13.9491,66.2234,5.48228
1.15919,577.25,30,15.6027,73.1271,5.95349
-1.8549,595.254,30,14.3243,68.5008,5.2456
1.87626,549.858,30,15.2735,71.2498,6.14449
0.156221,545.662,30,14.1932,66.9632,5.70188
-3.13542,574.04,30,13.1386,63.3845,4.98427
-0.0045624,556.628,30,14.3893,67.9608,5.66313
1.77662,556.873,30,15.4099,71.9328,6.11736
-1.61008,531.751,30,12.9186,61.6763,5.29801
-4.40103,579.936,30,12.6265,61.4525,4.74534
-4.49144,595.183,30,12.912,62.8822,4.72896
-2.84151,563.489,30,13.0468,62.8144,5.04243
-3.49458,552.519,30,12.4685,60.3015,4.91461
1.94131,536.824,30,14.9483,69.7033,6.1623
1.12923,522.044,30,14.0943,66.0709,5.94572
-2.02112,562.58,30,13.4506,64.3954,5.21048
1.56551,573.898,30,15.7541,73.6407,6.06052
-1.74996,566.244,30,13.682,65.3825,5.26796
-3.14757,510.261,30,11.6733,56.3199,4.98189
-0.206273,560.03,30,14.3653,67.9386,5.6151
0.364103,550.409,30,14.4314,67.9932,5.75262
1.95109,581.149,30,16.1886,75.4819,6.16499
-3.15408,532.303,30,12.1744,58.7405,4.98061
-1.18685,535.058,30,13.2144,62.9079,5.39057
-2.22238,511.645,30,12.1371,58.1867,5.16845
0.957923,553.909,30,14.8572,69.7252,5.90159
-3.8099,571.749,30,12.743,61.7638,4.85468
1.45212,589.669,30,16.1173,75.3943,6.03034
1.51267,551.952,30,15.1212,70.7067,6.04643
-1.39483,571.197,30,13.9935,66.7107,5.34477
-1.97446,575.353,30,13.781,65.9565,5.2203
1.29178,569.027,30,15.4584,72.3879,5.98808
0.129112,566.178,30,14.7115,69.4212,5.69532
-0.421432,577.721,30,14.6967,69.6058,5.56458
-4.30065,531.585,30,11.6199,56.514,4.76364
0.256321,502.583,30,13.1231,61.8731,5.72622
-3.50338,533.524,30,12.0357,58.2118,4.91292
-0.562777,505.692,30,12.7944,60.6535,5.53178
-4.02863,594.199,30,13.1293,63.7334,4.81378
-2.85266,595.903,30,13.7913,66.4037,5.0402
-4.8045,543.648,30,11.6482,56.8523,4.67288
1.17791,512.035,30,13.8498,64.9039,5.95835
0.221762,532.621,30,13.8889,65.4991,5.7178
-2.10235,573.029,30,13.657,65.4201,5.19346
0.667148,501.26,30,13.2963,62.5197,5.82788
-2.41076,513.419,30,12.0898,58.0349,5.12959
-3.59203,599.696,30,13.4813,65.2434,4.89597
0.663543,577.392,30,15.3136,72.0071,5.82698
-1.61559,522.945,30,12.702,60.6442,5.29682
-1.28513,581.057,30,14.2958,68.1014,5.36885
-1.21012,502.272,30,12.3935,59.0093,5.38541
0.545981,515.404,30,13.6082,64.0374,5.7976
-1.98669,523.982,30,12.5446,60.0438,5.21773
-3.83699,582.661,30,12.9723,62.8871,4.84959
-0.471819,571.305,30,14.5052,68.7223,5.55285
-4.63839,553.652,30,11.9412,58.214,4.70251
-0.330482,524.984,30,13.402,63.4356,5.58585
-0.854439,532.646,30,13.3253,63.294,5.46507
1.90385,544.341,30,15.1361,70.5961,6.15203
-1.24263,537.95,30,13.2571,63.1351,5.37822
-4.82992,507.583,30,10.8645,53.0366,4.66837
-3.17649,597.211,30,13.6469,65.8552,4.97623
-2.79902,544.625,30,12.6311,60.7951,5.05092
-1.18082,590.983,30,14.599,69.4965,5.3919
-1.52688,584.58,30,14.2481,67.9851,5.316
-4.946,528.943,30,11.2695,55.0588,4.64787
-4.05113,558.744,30,12.3349,59.8867,4.8096
-1.59576,568.903,30,13.8289,66.0158,5.3011
-4.47165,595.877,30,12.9372,62.9962,4.73254
-2.63325,563.762,30,13.1602,63.2694,5.08428
1.2406,522.511,30,14.167,66.3631,5.97469
1.89654,562.926,30,15.6486,72.9897,6.15003
-2.78337,595.749,30,13.8253,66.5355,5.05406
-2.18613,571.62,30,13.579,65.0834,5.17599
-2.13886,589.797,30,14.0367,67.2554,5.18583
-2.61476,541.13,30,12.641,60.7657,5.08802
-4.86504,532.251,30,11.3766,55.5502,4.66215
-4.13109,548.471,30,12.0699,58.6326,4.7948
-2.40071,558.569,30,13.1582,63.159,5.13165
1.46994,546.451,30,14.9462,69.9078,6.03507
-1.62013,513.986,30,12.4822,59.5966,5.29584
-3.07602,593.213,30,13.6092,65.6277,4.99594
-1.89848,559.553,30,13.4423,64.3022,5.23636
-1.85597,561.741,30,13.5172,64.6419,5.24538
-4.49993,575.56,30,12.4821,60.7921,4.72742
1.404,554.666,30,15.1328,70.8113,6.01761
0.485675,521.118,30,13.7273,64.6236,5.78262
-4.6074,531.043,30,11.4676,55.8934,4.70807
0.865743,502.997,30,13.4441,63.1321,5.87806
0.770288,554.607,30,14.7695,69.3998,5.85386
-4.96977,555.445,30,11.8229,57.7723,4.64369
-4.85147,539.806,30,11.5443,56.3638,4.66456
0.747594,568.975,30,15.139,71.1465,5.84813
-2.26013,504.818,30,11.9575,57.3406,5.16063
-1.65311,534.895,30,12.9733,61.9553,5.28874
-0.332449,547.363,30,13.9723,66.1356,5.58539
-0.910355,506.537,30,12.6447,60.084,5.45242
-4.62381,553.701,30,11.9491,58.2469,4.70512
-1.4784,548.172,30,13.3859,63.8502,5.32653
-0.968052,529.457,30,13.1874,62.6869,5.43942
-4.91818,586.961,30,12.5194,61.1536,4.65277
0.204825,528.582,30,13.7747,64.9675,5.71368
-2.64854,590.133,30,13.7675,66.1962,5.08119
0.483512,585.19,30,15.4138,72.5642,5.78209
-4.13581,532.923,30,11.7255,56.9617,4.79393
0.548966,592.193,30,15.6374,73.5852,5.79835
1.10451,556.946,30,15.0225,70.4331,5.93932
-0.382007,514.223,30,13.1013,62.0334,5.57378
-0.598282,576.998,30,14.5784,69.1276,5.52359
1.23047,559.885,30,15.1745,71.0871,5.97204
-3.25203,586.502,30,13.3624,64.5162,4.96149
-3.34854,573.317,30,13.0125,62.8687,4.94275
1.96832,546.103,30,15.2223,70.9684,6.16972
-2.4562,573.395,30,13.4781,64.7195,5.12029
-2.54067,580.539,30,13.601,65.3474,5.10306
0.722555,504.692,30,13.4158,63.0584,5.84181
-3.17179,573.618,30,13.1102,63.2633,4.97715
-2.46723,510.089,30,11.9849,57.5536,5.11803
-4.35559,514.879,30,11.2303,54.6398,4.75361
-0.102035,594.021,30,15.2984,72.3016,5.63984
-0.518114,561.132,30,14.2215,67.399,5.54211
-1.80886,517.338,30,12.4716,59.6226,5.2554
-1.5766,589.11,30,14.3308,68.4027,5.30524
-2.59192,508.88,30,11.8983,57.1864,5.09265
-2.12825,512.975,30,12.2134,58.5153,5.18804
-3.54469,528.701,30,11.9075,57.6081,4.90501
-1.03725,576.015,30,14.3086,68.0485,5.4239
-3.85239,579.788,30,12.9005,62.5457,4.84669
-2.63484,558.773,30,13.0429,62.7063,5.08396
-2.9573,543.977,30,12.538,60.4125,5.01939
-1.30181,575.863,30,14.1589,67.4565,5.36517
-0.672388,570.328,30,14.3687,68.1671,5.50656
-3.26015,574.193,30,13.0778,63.1455,4.95991
-1.68949,543.717,30,13.1686,62.9035,5.28092
0.680465,577.567,30,15.3282,72.0675,5.83123
-3.2959,578.727,30,13.1625,63.5704,4.95296
0.422822,549.527,30,14.4408,68.0109,5.76708
-4.17316,594.947,30,13.0708,63.5138,4.78704
-3.50631,557.833,30,12.5826,60.8583,4.91236
0.928698,550.051,30,14.7372,69.1756,5.89412
-0.571813,505.769,30,12.7918,60.6452,5.5297
1.02699,572.844,30,15.4056,72.2664,5.91932
-2.58936,593.134,30,13.8696,66.6601,5.09317
-2.58245,550.147,30,12.8679,61.8428,5.09457
-3.88561,538.415,30,11.9642,58.0197,4.84046
-3.74878,519.056,30,11.5965,56.1832,4.86621
0.789756,539.649,30,14.3819,67.5696,5.85878
-4.96583,551.709,30,11.7452,57.3912,4.64438
-3.8422,578.864,30,12.8851,62.4668,4.84861
-2.16793,570.879,30,13.571,65.0372,5.17977
-1.38776,509.716,30,12.4907,59.5438,5.34631
0.632337,536.809,30,14.2203,66.8798,5.81916
-1.52247,534.932,30,13.0402,62.2199,5.31696
1.63506,551.843,30,15.1888,70.966,6.07915
-1.51395,518.346,30,12.6401,60.3073,5.31881
-3.84358,516.514,30,11.4966,55.7359,4.84835
-0.501828,554.799,30,14.0699,66.673,5.54589
-0.535976,582.906,30,14.7632,69.9745,5.53798
-4.12474,500.348,30,11.0136,53.4992,4.79597
-4.17154,583.682,30,12.8242,62.3145,4.78734
-0.391373,562.796,30,14.3336,67.8727,5.57159
-1.35816,575.572,30,14.1208,67.3007,5.3528
0.303251,502.1,30,13.1341,61.9059,5.73769
-2.62422,558.198,30,13.0349,62.6632,5.08611
1.21338,547.076,30,14.8177,69.4233,5.96759
-2.76585,527.051,30,12.2394,58.8965,5.05757
-3.81361,538.978,30,12.0108,58.2167,4.85399
0.83674,587.566,30,15.6871,73.6788,5.87069
1.66237,563.364,30,15.522,72.5099,6.0865
-0.42558,524.463,30,13.3397,63.1808,5.56361
1.42262,568.951,30,15.5336,72.6777,6.02253
-0.9421,556.314,30,13.8702,65.9214,5.44526
-4.29503,526.224,30,11.5053,55.9543,4.76467
1.58814,574.006,30,15.7706,73.7071,6.06657
0.970154,521.519,30,13.9949,65.6734,5.90472
1.63345,520.23,30,14.3178,66.8973,6.07872
1.02234,593.844,30,15.9675,74.9046,5.91812
-0.476712,543.341,30,13.7926,65.3483,5.55172
0.463375,543.844,30,14.3137,67.3942,5.7771
-2.9338,548.005,30,12.6425,60.9062,5.02405
0.361741,586.477,30,15.3757,72.4433,5.75204
-2.65624,511.901,30,11.9388,57.4065,5.07963
-3.94573,550.423,30,12.202,59.1977,4.82922
-3.85569,537.672,30,11.9618,57.9961,4.84607
-4.80935,565.29,30,12.1096,59.1062,4.67202
-0.67592,545.339,30,13.7373,65.1729,5.50575
-3.36492,500.648,30,11.3558,54.8708,4.93958
-2.85571,514.5,30,11.9059,57.327,5.03959
-2.81789,589.41,30,13.6597,65.7542,5.04715
0.71626,583.656,30,15.511,72.9099,5.84023
0.107682,596.365,30,15.4832,73.0727,5.69014
1.18336,542.962,30,14.6894,68.8359,5.95977
-0.581241,532.237,30,13.4564,63.7997,5.52752
-4.22702,519.847,30,11.3966,55.3991,4.77713
-3.3221,567.77,30,12.9,62.3139,4.94787
-0.344792,585.013,30,14.9262,70.6568,5.58249
1.77185,548.092,30,15.1642,70.7879,6.11607
0.34277,555.986,30,14.5657,68.6357,5.74738
1.33706,509.611,30,13.8682,64.9222,5.99997
1.54156,578.917,30,15.8774,74.2286,6.05413
-3.49891,542.708,30,12.245,59.2224,4.91378
